,SPY,QQQ,IWM,EFA,EEM,TLT,IEF,GLD,VNQ,DBC
2025-01-13,20.0576,25.1275,33.2154,35.7442,44.6153,427.7198,326.6295,185.5556,24.3936,72.4168
2025-01-14,20.2826,25.7728,33.4394,36.375,44.8602,425.5944,326.0375,184.8147,24.4397,73.2517
2025-01-15,19.9785,25.1164,32.9422,35.7255,44.3766,427.4972,327.6703,184.181,23.9961,73.5056
2025-01-16,20.2176,25.3165,33.042,35.7475,44.344,427.8471,327.2337,183.7206,24.0601,73.1717
2025-01-17,19.9788,25.1751,32.4814,35.3481,44.382,433.211,329.0599,182.9406,23.704,73.4634
2025-01-20,20.0769,25.8892,32.9788,35.9382,45.0557,431.5287,327.9483,183.8629,23.7193,74.1199
2025-01-21,19.9793,25.3851,32.1857,35.3243,44.1498,430.4099,328.4857,183.557,23.5363,73.9651
2025-01-22,19.9753,25.407,32.127,35.5796,43.954,429.8271,327.5837,184.816,23.4965,74.72
2025-01-23,20.0719,25.5966,32.0148,35.8346,43.8354,428.5883,328.2654,185.203,23.4526,74.6846
2025-01-24,20.1708,26.1309,32.5194,36.3983,44.4811,431.1588,329.8546,186.1639,23.5228,75.0495
2025-01-27,20.3428,26.3214,32.9915,36.7861,45.2682,429.915,330.3438,185.4911,23.6808,75.7382
2025-01-28,20.6444,26.3765,33.0451,36.799,45.3936,429.5012,329.0521,184.8761,23.7736,75.4611
2025-01-29,20.6598,26.0878,33.3245,36.915,45.4561,433.4797,329.2892,184.7452,23.708,74.6441
2025-01-30,20.5161,26.1508,33.1503,37.1808,45.5217,435.4994,330.3227,184.4245,23.7286,75.1445
2025-01-31,20.6435,26.6932,33.1537,37.172,45.983,436.5214,330.8142,183.4743,23.7757,74.2284
2025-02-03,20.8085,26.7528,32.8079,36.8633,46.279,435.4983,329.6605,185.1064,23.9951,74.5625
2025-02-04,21.2319,27.4319,33.8295,37.0989,47.3423,428.4259,327.2695,186.1216,24.6788,74.8712
2025-02-05,20.9477,27.2199,33.9068,36.8516,46.8448,428.1454,327.684,184.3336,24.4908,74.834
2025-02-06,20.9188,27.3186,33.6287,37.2543,46.7569,426.1269,326.7303,183.4051,24.4976,75.6596
2025-02-07,20.8017,27.3391,33.3839,36.9763,46.9528,428.1729,325.7128,184.8395,24.3109,76.1727
2025-02-10,20.7384,27.0641,32.9827,36.5648,46.9375,425.4232,325.4156,182.9924,24.2208,75.4343
2025-02-11,20.7876,27.0052,32.9694,36.5755,47.4224,429.1758,325.4402,183.4159,24.1053,75.0354
2025-02-12,20.8323,27.3358,33.3439,37.2792,48.4216,426.1248,323.8519,185.0741,24.6828,75.6872
2025-02-13,20.7379,27.2498,33.075,37.5171,48.1622,429.1433,325.1646,185.0169,24.9365,75.1796
2025-02-14,20.2599,26.6066,32.2558,36.8348,46.7335,433.7585,325.6953,184.1018,24.4415,74.4446
2025-02-17,19.9759,26.426,31.6109,36.669,45.973,439.4108,326.0277,184.9444,23.9651,75.0721
2025-02-18,19.7949,26.3524,31.4918,36.672,46.171,441.1459,327.0798,184.6206,23.9409,74.9127
2025-02-19,19.9592,26.8578,31.7338,36.8348,46.1465,442.9123,326.7997,184.7979,24.4975,74.6708
2025-02-20,20.1817,27.1874,31.8575,37.1469,46.8838,442.9123,328.785,185.1599,24.3743,73.8893
2025-02-21,20.4809,27.5456,31.9673,37.3514,47.1932,441.5415,329.1272,183.8763,24.8899,73.7545
2025-02-24,20.4513,27.3123,31.7288,37.1513,47.5843,440.356,329.1016,181.9664,24.4834,72.4882
2025-02-25,20.75,27.7493,32.0889,37.79,48.1393,438.9138,329.7493,182.3026,24.4873,71.9123
2025-02-26,20.8586,27.642,32.4321,37.9333,48.5691,439.4864,329.1415,182.1705,24.6215,71.7101
2025-02-27,21.0697,28.147,32.8677,38.559,49.9667,436.3193,328.9984,180.1375,25.0633,72.4805
2025-02-28,21.0314,28.3012,32.8732,38.8329,49.8693,441.555,330.1032,180.9135,25.0348,73.1289
2025-03-03,21.2497,28.3378,33.0405,38.613,49.9518,443.9444,329.914,180.7963,25.1962,74.1959
2025-03-04,21.711,28.9406,33.1041,38.6516,50.4191,441.7325,329.2341,182.313,25.6925,74.3945
2025-03-05,21.3286,28.3899,32.1999,38.5384,49.5573,439.9347,329.1025,184.8022,25.7135,75.4067
2025-03-06,21.1924,28.0053,31.9295,38.6382,49.2352,442.6219,329.1976,185.8281,25.5355,75.9785
2025-03-07,20.9502,27.8255,31.4404,38.2185,48.3926,449.473,330.44,187.1653,25.0595,75.8207
2025-03-10,20.8774,27.2069,30.9472,37.9106,47.4326,452.9879,331.7219,187.432,24.9525,75.7074
2025-03-11,20.9827,26.8506,30.6607,37.9963,47.2489,460.3999,334.9653,187.9165,24.8574,75.3712
2025-03-12,20.6772,26.5155,30.2464,37.8575,46.9782,466.6321,336.3012,188.7198,24.7016,75.6195
2025-03-13,20.8472,26.63,30.2524,37.8452,46.7484,467.3178,338.4395,188.5712,24.5805,75.7457
2025-03-14,20.9111,26.8321,30.5238,38.146,46.8508,467.0487,339.759,188.264,24.6995,75.7548
2025-03-17,21.0366,27.2343,30.6818,38.0327,47.2236,464.6751,338.4953,188.182,24.5404,75.2176
2025-03-18,21.0478,26.9813,30.4471,37.9963,46.6366,464.678,338.3627,186.9242,24.5426,76.0758
2025-03-19,21.0288,27.0448,30.6344,38.2292,47.5638,468.4396,341.0575,188.1146,24.6164,77.052
2025-03-20,21.1626,27.4538,30.8128,38.1888,47.5241,463.9531,339.9398,188.7344,24.7702,77.0004
2025-03-21,21.1352,27.4146,30.6791,37.8163,47.2744,461.5498,341.0159,188.3395,24.7476,76.533
2025-03-24,21.5358,28.2153,31.7173,38.8799,48.5492,457.5494,341.0074,186.9922,24.913,76.9262
2025-03-25,21.2213,27.634,31.2231,38.2476,48.4661,461.087,342.1944,185.0083,24.7209,76.0657
2025-03-26,21.0918,27.8801,31.5348,38.3985,48.7448,460.3027,342.6782,186.3561,24.7639,75.8987
2025-03-27,21.0658,27.8611,31.1337,38.3817,48.3262,464.6219,344.5978,187.8037,24.4934,75.7899
2025-03-28,20.9574,27.6866,30.7729,38.134,47.7164,465.862,345.6045,186.8113,24.1154,74.8888
2025-03-31,20.6212,27.1734,29.9101,37.9208,47.0407,463.7779,346.148,188.2775,24.2219,75.1106
2025-04-01,20.7361,27.4302,30.1976,38.2262,48.0182,464.6407,348.4913,188.2322,24.3038,75.0128
2025-04-02,20.8775,27.9311,30.546,38.2631,48.1978,466.8562,348.5252,189.4954,24.3827,76.4121
2025-04-03,20.6903,27.5226,29.7752,38.1345,47.9519,466.0885,347.4354,189.8037,24.0896,75.6731
2025-04-04,20.9338,27.7954,30.1996,38.3406,48.0155,465.237,347.7537,187.8183,24.4426,75.2867
2025-04-07,20.8855,27.8926,30.5373,38.9068,47.905,465.6589,348.5111,189.0074,24.724,75.7131
2025-04-08,21.2535,28.1962,31.0444,39.379,48.4455,465.6558,348.6464,188.2172,25.0737,75.402
2025-04-09,21.3676,28.3829,30.9712,39.3832,48.536,467.974,350.2798,187.1205,25.1314,75.7787
2025-04-10,21.4298,28.848,31.4419,39.7496,48.864,468.8137,350.9511,187.9905,25.3905,76.3838
2025-04-11,21.009,28.6468,31.1497,39.2859,47.9873,471.5119,350.2933,189.7176,25.1173,76.3884
2025-04-14,20.868,28.2574,30.8365,38.8862,47.3121,471.4451,348.5266,187.4117,24.8965,75.7885
2025-04-15,20.8915,28.234,30.7794,38.8491,47.8822,477.2125,349.3055,187.9958,24.8327,76.465
2025-04-16,20.9564,28.4346,30.9121,38.6994,47.5987,472.111,347.9182,188.3488,24.9255,76.3759
2025-04-17,21.0033,28.055,31.078,38.4664,47.8201,472.8207,347.6888,188.532,24.6187,75.5999
2025-04-18,21.0143,28.1291,30.8963,38.8234,46.4462,469.5093,347.3522,188.0454,24.8053,75.452
2025-04-21,20.703,27.4276,30.3983,38.316,45.4832,474.6676,348.1827,187.1414,24.7123,75.0949
2025-04-22,20.6925,27.3662,30.6811,38.2861,44.9537,470.2811,347.4597,188.4158,24.629,75.8941
2025-04-23,20.7884,27.6566,30.8892,38.3571,45.6059,471.0718,347.8854,187.3653,24.7914,75.2415
2025-04-24,20.9593,27.853,30.8653,38.6656,46.1746,467.3021,346.972,189.5378,24.6891,75.4095
2025-04-25,21.237,28.1655,31.234,38.7493,46.1229,465.9583,346.1749,191.0641,24.8525,75.5702
2025-04-28,21.3831,28.4458,31.8171,38.7813,46.573,465.4985,346.9267,193.4106,24.6647,75.461
2025-04-29,21.8843,28.9656,32.6977,39.3103,47.6964,467.5302,346.4121,193.1563,24.9427,75.9974
2025-04-30,21.8338,29.1061,32.6911,39.1688,47.9678,466.9197,345.6169,191.7492,24.8377,76.8545
2025-05-01,21.6095,28.7883,31.724,38.7196,47.352,467.2669,347.1814,192.35,24.7967,76.5687
2025-05-02,22.1259,29.2917,31.9944,38.9025,47.0894,458.8539,346.9822,194.4991,25.3652,76.8811
2025-05-05,22.2369,29.3094,31.757,38.743,46.692,454.1776,347.2413,194.5723,25.5904,76.9535
2025-05-06,22.4537,29.221,31.8312,38.7477,47.1024,451.2485,347.2111,196.9272,25.8567,77.5239
2025-05-07,22.2862,29.512,32.0544,38.4669,47.5754,448.3114,346.158,195.2183,25.7954,77.0639
2025-05-08,22.5374,29.3309,31.8267,38.5267,47.5489,447.8052,345.9055,193.9365,25.8742,76.9084
2025-05-09,22.4338,29.2031,32.153,38.8361,47.1199,445.6433,345.0682,193.4702,25.8811,76.8178
2025-05-12,22.238,28.8675,31.7848,38.8678,47.5901,446.589,346.0407,195.4678,25.5352,76.2575
2025-05-13,21.9745,28.731,31.5867,39.2961,47.7897,448.1022,347.2686,198.2873,25.6758,77.6
2025-05-14,21.8227,28.3392,31.4548,38.9151,47.0232,446.9922,346.7353,197.0522,25.6724,77.9322
2025-05-15,21.7503,28.2564,31.7409,39.3418,47.0957,448.2866,348.9566,198.0058,25.7663,78.2264
2025-05-16,21.932,28.6977,32.1138,39.6277,47.7546,445.7508,349.2774,197.7278,25.5775,79.3841
2025-05-19,22.1272,28.9961,32.4663,40.3129,48.3545,444.2891,349.1309,196.6483,25.9533,78.5694
2025-05-20,22.0971,28.8344,32.1869,39.9976,48.0399,444.5361,350.3158,194.9673,25.8554,77.64
2025-05-21,22.0394,28.7602,31.7689,39.7606,47.2879,447.0596,351.5768,196.5362,25.7302,77.6368
2025-05-22,22.1952,28.5384,31.4513,39.8199,46.6958,442.7866,350.9734,198.859,25.6154,78.6712
2025-05-23,21.9264,28.3906,31.1486,39.6294,46.0454,438.3759,351.0922,197.8302,25.2469,77.54
2025-05-26,22.1388,28.4271,31.0618,39.3616,46.1121,441.9525,352.0076,199.5753,25.0531,78.4507
2025-05-27,21.9297,28.203,31.2487,39.27,46.119,444.1831,352.0065,199.8486,25.0347,77.3996
2025-05-28,21.9706,28.037,31.1512,39.4552,46.3196,445.3818,354.015,197.587,24.9653,77.1197
2025-05-29,21.951,28.2354,31.1748,39.5672,47.1991,450.135,354.7969,198.9642,24.947,77.0068
2025-05-30,22.403,29.1549,31.7877,40.4467,47.9814,441.5313,352.419,198.5747,25.6976,77.6873
2025-06-02,22.5262,29.5017,32.2883,40.5291,48.1793,435.6509,350.5683,198.1035,25.704,77.1641
2025-06-03,22.3607,29.3252,32.0251,40.4345,47.7242,438.1344,351.5044,196.127,25.5119,76.1598
2025-06-04,22.0994,29.0726,32.0827,40.2397,47.8739,441.948,351.3472,195.3599,25.6277,76.6401
2025-06-05,21.9394,28.8148,32.1454,40.049,48.0807,443.8152,351.7939,196.3509,25.4431,77.5132
2025-06-06,21.8948,28.3992,31.9419,39.7972,47.7773,441.2002,351.8802,195.8378,25.3934,78.1454
2025-06-09,21.8516,28.1393,31.6782,39.7336,48.1344,445.8664,352.812,195.495,25.1592,78.0712
2025-06-10,21.8993,28.2539,31.6184,39.8463,47.9602,450.7343,354.8892,195.7756,25.2172,78.1904
2025-06-11,21.8937,28.0591,31.5184,39.6973,48.0349,450.0009,353.941,197.0138,24.7868,78.2954
2025-06-12,21.6836,28.2962,31.3854,40.0343,48.3889,453.1669,354.439,198.4636,24.6578,78.8008
2025-06-13,21.822,28.4049,31.5936,40.4503,48.3455,450.2419,353.3289,200.601,24.8861,79.6969
2025-06-16,21.8822,28.2666,31.5551,40.6647,48.4582,446.6533,352.4582,200.4386,24.7686,79.5842
2025-06-17,22.3325,28.9509,31.896,41.4126,48.4435,444.5538,352.6215,199.9319,25.2078,80.3156
2025-06-18,22.198,28.9289,31.8133,41.2485,48.6132,446.2588,353.5778,200.0523,25.2321,79.807
2025-06-19,22.4716,28.8507,32.2402,41.276,48.5763,443.9412,353.5767,200.3797,25.4429,80.0034
2025-06-20,22.8384,29.6457,32.9781,42.0064,49.6719,441.8838,352.2558,201.6052,26.1041,80.1666
2025-06-23,22.7697,29.7167,33.2243,41.4452,49.9917,442.4675,352.5729,201.0412,26.054,80.0587
2025-06-24,22.6583,29.0477,32.8445,41.2427,50.0197,436.4906,351.9703,201.4493,26.0321,79.9365
2025-06-25,22.5972,28.9243,32.6307,41.2267,50.2177,438.3839,352.0271,203.6231,26.0814,79.8888
2025-06-26,22.0667,28.0116,31.6134,40.4483,49.2567,445.2366,355.9533,202.58,25.527,79.6302
2025-06-27,21.6797,27.4054,30.9903,39.9218,48.4429,446.8505,358.0874,203.229,25.3709,79.6631
2025-06-30,21.1449,26.4966,30.709,39.0135,47.5514,451.9597,359.0926,202.9787,25.0359,79.7623
2025-07-01,21.3571,26.9656,31.195,39.693,47.6968,453.7955,359.8517,202.8509,25.0349,79.947
2025-07-02,21.487,27.3015,31.0928,39.6486,47.6616,451.4057,359.5396,202.091,25.1682,80.0643
2025-07-03,20.9247,26.4252,29.897,38.4848,46.2592,458.3164,360.0786,200.6006,24.5104,77.1666
2025-07-04,21.3708,26.5957,30.1352,39.1396,46.7257,460.2931,359.0467,200.1923,24.7532,76.9779
2025-07-07,21.2592,26.3863,29.7071,38.8985,45.8102,462.3686,361.4025,199.7549,24.4865,76.8498
2025-07-08,21.4301,26.7015,30.2598,39.2404,45.9677,463.5037,363.4394,202.4467,24.8128,77.3626
2025-07-09,21.5214,26.9284,30.5838,39.4921,45.3805,461.9665,362.4525,201.9931,25.1686,77.1211
2025-07-10,21.5719,27.2217,30.614,39.713,45.5615,457.0435,361.9508,201.1556,25.2798,77.6008
2025-07-11,21.2785,27.0054,30.0911,39.7102,45.3351,461.9649,362.7457,203.1906,25.0276,78.0556
2025-07-14,21.2845,27.0172,30.3529,39.9529,44.656,461.9615,361.3857,202.9584,24.8327,78.1419
2025-07-15,21.0499,26.2008,29.7919,39.4288,44.091,466.1303,362.7794,203.3143,24.4116,78.066
2025-07-16,21.5012,26.3937,30.2452,40.176,44.7672,468.6825,363.7009,203.6592,24.5239,78.2546
2025-07-17,21.765,26.3293,30.2257,40.2368,44.4591,469.4112,361.8722,203.1081,24.627,78.7021
2025-07-18,21.746,26.3992,30.7777,40.4001,44.4045,465.1829,362.2165,203.1433,24.6798,77.4824
2025-07-21,21.727,26.0259,30.7359,40.152,44.3931,470.7245,363.0538,203.4858,24.3734,77.1553
2025-07-22,21.7207,25.646,30.7661,40.0467,43.811,468.6312,361.9566,204.8359,24.2975,77.1979
2025-07-23,21.719,25.7681,30.4302,40.0157,43.9221,467.2273,362.0416,207.2161,24.3408,76.5444
2025-07-24,22.0242,26.2296,30.8016,40.1419,44.4794,466.0273,362.0628,206.5157,24.1597,76.1825
2025-07-25,22.3776,26.5844,31.015,40.717,44.6931,462.2141,361.3253,208.5854,24.5709,76.2893
2025-07-28,22.6896,27.2022,31.6478,41.5258,45.5993,463.6557,362.0388,209.6081,24.938,75.9911
2025-07-29,22.8357,27.3219,32.1591,41.5256,46.0414,468.4084,364.7015,210.9167,24.9431,75.5796
2025-07-30,22.7891,27.1643,32.2523,41.5875,45.9737,466.2447,364.3137,210.5437,25.0517,75.7666
2025-07-31,22.2923,26.706,31.67,41.1408,46.3239,466.4656,364.1098,210.4251,24.8032,75.8473
2025-08-01,22.181,26.4256,31.3265,41.1473,46.415,467.3069,363.8145,209.7207,24.4553,74.9896
2025-08-04,22.3577,26.4533,31.8674,41.5613,46.2972,464.6163,364.2425,207.0268,24.9684,74.7856
2025-08-05,22.2853,26.4117,32.1114,42.4273,46.3282,468.5452,365.059,209.2893,25.1234,76.4392
2025-08-06,22.3494,26.6354,32.1701,42.3492,47.1229,472.0085,365.94,208.9284,25.2259,76.3357
2025-08-07,21.9728,26.4245,31.8406,42.4279,46.4884,472.4687,365.7869,211.6971,25.0608,77.7289
2025-08-08,21.8576,26.2146,31.5161,42.4578,46.0871,472.8586,366.1517,209.6964,25.0271,77.2431
2025-08-11,22.3958,26.9622,32.3916,43.4,47.5021,472.7694,365.706,209.9453,25.2304,77.5821
2025-08-12,22.2728,27.0892,32.4315,43.2953,47.5957,473.0477,365.662,211.2046,25.0802,77.3734
2025-08-13,22.8464,27.7782,33.5513,44.2856,49.0653,470.9436,365.2861,212.6221,25.7231,78.1318
2025-08-14,22.8226,27.7655,33.7395,44.4557,49.5305,471.1801,366.3423,212.9696,25.6838,77.514
2025-08-15,22.9595,28.0509,33.8267,44.8064,49.6391,478.7779,367.3441,215.7798,25.8162,77.379
2025-08-18,23.285,28.5246,34.3114,45.0809,49.9507,473.9189,367.0653,215.8016,26.1419,77.1627
2025-08-19,23.3174,28.4119,34.1084,45.0172,50.0536,466.0094,365.4696,213.0635,26.2136,76.1743
2025-08-20,23.4371,28.5948,34.0431,45.1169,50.1461,467.0216,366.1721,214.0531,26.1653,76.676
2025-08-21,23.5935,28.8659,34.5482,45.0492,50.4025,462.5799,366.0347,213.9223,26.4238,77.18
2025-08-22,23.5686,28.9267,34.6332,45.5238,51.2805,461.92,366.7626,214.6647,26.8684,77.6234
2025-08-25,23.8739,29.0519,35.1752,46.1439,51.6079,460.7648,367.393,215.5323,27.0589,76.5143
2025-08-26,23.7551,28.8178,34.8117,45.6335,51.7708,458.7483,367.6737,214.6602,26.9813,75.7788
2025-08-27,23.8415,29.088,35.2398,46.1023,52.1168,453.6803,365.371,213.4181,27.2669,76.1119
2025-08-28,23.6636,29.031,35.0115,45.3365,51.5799,457.2147,365.8783,213.3665,26.8455,75.67
2025-08-29,23.8166,28.993,35.228,45.3317,50.8983,458.0182,367.0017,214.0314,26.7945,75.5635
2025-09-01,24.0676,29.1278,35.2931,45.434,51.8117,457.8281,366.6964,214.0178,26.8524,74.8115
2025-09-02,23.9153,29.2747,35.2264,45.2936,51.5863,456.7433,366.7521,215.5609,26.4543,74.6982
2025-09-03,23.4288,28.9617,34.8706,44.8649,50.2191,459.1974,367.7555,216.4632,26.3687,75.3393
2025-09-04,23.2022,28.864,34.3598,44.7289,50.4249,459.4631,367.8772,217.1086,26.1614,75.1669
2025-09-05,23.0426,28.3891,34.5341,44.3816,50.0637,462.1437,366.4224,215.4505,26.1452,74.7674
2025-09-08,22.87,27.7354,34.4855,43.7774,48.9951,464.6539,366.8502,215.2366,25.71,74.814
2025-09-09,22.659,27.3549,34.4757,43.8369,48.9751,465.1697,368.1741,213.7388,25.8636,74.2263
2025-09-10,22.3369,26.9605,34.2186,43.3401,47.6721,466.7948,368.9137,215.5362,25.655,74.9636
2025-09-11,22.2082,26.7717,34.2713,43.758,47.3096,474.3203,371.9322,216.7044,25.7804,74.1419
2025-09-12,21.7967,26.5198,33.5524,42.9708,46.4213,475.9312,371.9754,215.4557,25.3936,73.7191
2025-09-15,21.8252,26.2881,33.5774,43.1056,46.8049,474.8685,370.8117,216.4916,25.4506,73.9642
2025-09-16,21.7531,26.188,33.9111,43.303,47.6226,477.7562,371.0679,215.5783,25.6935,73.6635
2025-09-17,21.8895,26.2526,33.7314,43.3186,47.6598,474.3373,370.05,217.6298,25.5855,74.5899
2025-09-18,21.8187,26.2582,33.375,43.5507,47.6977,472.0921,368.9506,218.4914,25.5767,75.1272
2025-09-19,22.0285,25.7387,33.1899,43.6055,48.5473,473.1843,368.8797,220.4927,25.6312,75.7647
2025-09-22,21.7079,25.1782,32.9835,43.1355,47.9943,476.2057,369.8347,216.2722,25.4174,74.7895
2025-09-23,21.6033,24.7435,32.3233,42.9898,47.5804,477.8138,371.2047,216.1224,25.1225,73.8164
2025-09-24,21.7466,24.9631,32.2578,42.7345,47.1287,472.2644,370.2876,215.6407,25.1129,73.2852
2025-09-25,21.6106,25.1428,32.0626,42.4154,47.5351,475.0477,369.5796,214.1689,25.1455,72.2193
2025-09-26,21.5763,25.0906,31.8419,42.5138,47.2438,476.0844,369.8082,213.8377,25.1323,71.0545
2025-09-29,21.6524,25.308,31.6013,43.0018,47.7192,480.3576,371.0126,215.7375,25.423,71.9579
2025-09-30,22.0597,25.9106,32.2068,43.8922,48.7978,478.1997,369.5446,214.1817,25.9396,71.5466
2025-10-01,22.4517,26.596,32.9341,44.5061,49.6315,478.0437,372.6734,215.3164,26.332,71.0125
2025-10-02,22.3623,26.728,32.8919,44.2589,49.2406,475.5556,373.4697,212.5007,26.357,70.4143
2025-10-03,22.7076,27.7306,33.8926,45.4255,50.4407,472.4058,373.0059,213.7709,26.7975,70.6824
2025-10-06,23.0884,27.928,34.2318,45.6614,51.2711,469.0692,371.3326,212.0872,27.1293,71.428
2025-10-07,22.5229,26.9721,33.1639,44.532,50.9263,472.1579,371.8912,210.8297,26.5961,70.7581
2025-10-08,22.4031,26.796,32.735,44.0328,50.4785,469.3622,372.6827,209.176,26.2273,70.1573
2025-10-09,22.2858,26.9658,32.7193,44.2999,50.1871,467.2144,372.2632,208.6643,26.1717,69.8305
2025-10-10,22.1823,26.7841,32.5236,44.0073,49.7343,463.0987,368.897,206.0635,26.07,69.3617
2025-10-13,22.1703,26.5116,32.76,44.0972,50.7096,464.0004,367.7279,206.4705,26.1703,68.945
2025-10-14,22.2913,26.6243,33.0622,44.6427,51.052,465.1455,368.5025,207.7778,26.2105,68.8625
2025-10-15,21.8844,25.9744,32.6536,44.0697,50.5469,468.2335,369.0028,207.4377,25.8524,68.1738
2025-10-16,21.8581,25.5023,32.3581,43.7084,50.5642,470.4708,368.6483,207.5989,25.9081,67.5255
2025-10-17,21.8372,25.4814,32.5178,43.3469,51.1855,473.8193,369.4418,205.5801,26.0334,66.9181
2025-10-20,21.3955,24.8086,32.0956,42.9318,49.9946,476.9338,370.0082,204.5298,25.5814,66.6281
2025-10-21,21.2534,24.9057,31.8544,42.4435,49.2737,471.423,370.2795,202.8389,25.6329,65.8737
2025-10-22,21.6595,25.2413,32.6319,42.9769,50.8057,471.0474,371.0541,204.3938,25.9555,66.3258
2025-10-23,21.5853,25.2907,32.3287,42.9722,51.0044,469.7609,371.2986,205.1116,25.6652,66.5485
2025-10-24,21.6742,25.4244,32.4933,42.9171,51.1631,465.5107,370.2896,206.5786,25.5236,67.3988
2025-10-27,22.0722,26.0402,33.3712,43.7087,52.6129,456.4682,368.7081,208.3904,25.936,67.421
2025-10-28,21.8011,25.4912,32.8124,42.9728,52.2787,455.3803,368.8774,210.195,25.8783,67.4196
2025-10-29,21.7298,25.2486,32.8383,42.7898,52.6544,454.8867,369.3454,209.8006,25.7856,66.3419
2025-10-30,21.8968,25.5174,33.2245,43.266,53.1992,455.4724,369.0807,209.1894,26.115,66.356
2025-10-31,21.6147,25.1169,32.8146,42.9342,52.8619,453.496,371.1683,208.9284,26.1138,66.5529
2025-11-03,21.36,24.6598,32.5707,42.4012,52.5152,453.52,372.6556,209.128,25.7121,66.2338
2025-11-04,21.1563,24.6607,32.4218,41.883,51.9825,457.1209,374.4627,207.6343,25.8698,65.4561
2025-11-05,20.6964,23.8248,31.4288,41.0059,50.6097,457.9658,375.8306,208.4671,25.1259,64.6179
2025-11-06,20.4086,23.0102,30.9495,40.0958,49.5993,458.4873,376.1354,210.2163,25.0969,65.0419
2025-11-07,20.6255,23.0324,31.2615,40.4357,49.7772,457.0265,376.9671,207.6625,25.1006,64.0689
2025-11-10,20.6001,23.1504,31.1948,40.5426,49.7164,454.7398,375.7734,207.7649,25.1362,64.1436
2025-11-11,20.8644,23.4804,31.534,40.7124,50.31,452.4235,374.4798,207.1404,25.32,63.8938
2025-11-12,20.455,23.2184,30.7771,40.1186,49.9531,454.9992,376.6334,208.171,24.9386,62.9974
2025-11-13,20.345,23.1781,30.5601,39.6248,49.5098,453.7618,377.6664,205.5209,24.9496,62.7955
2025-11-14,20.2783,23.1205,30.9484,39.3937,49.7209,452.485,376.6557,201.9412,24.8828,61.8782
2025-11-17,20.3022,23.2292,31.0972,39.6876,49.7795,456.1153,376.6513,202.8519,24.9115,61.7081
2025-11-18,20.121,23.1584,30.7508,39.1368,49.1416,459.408,379.0999,202.9129,24.4282,61.126
2025-11-19,20.2128,23.0864,30.9576,39.4356,48.8414,458.5519,379.1317,199.9403,24.4481,60.5716
2025-11-20,20.0033,22.8869,30.6319,39.2956,48.4402,460.373,380.6674,198.9472,24.1671,59.497
2025-11-21,19.6499,22.6339,30.1288,38.95,47.3389,461.4652,380.1781,199.2523,23.7334,58.8431
2025-11-24,19.6274,22.6865,29.7881,38.8223,47.1097,458.3449,378.4196,197.426,23.6366,58.3093
2025-11-25,19.2654,22.3839,29.2645,38.5879,46.2438,463.7622,379.3903,196.8643,23.1695,58.2652
2025-11-26,19.1275,22.2908,28.8516,38.6328,45.254,468.0399,382.089,196.9836,23.227,58.0985
2025-11-27,18.929,21.8963,28.6896,38.4343,45.6588,468.5272,382.5368,196.5907,23.056,58.9795
2025-11-28,18.752,21.7238,28.2931,38.0902,45.0439,466.8916,382.8254,196.7247,22.9179,59.2061
2025-12-01,19.0325,21.846,28.5534,38.325,45.972,466.2631,381.1861,195.1695,23.2557,59.6254
2025-12-02,18.7588,21.5321,28.3662,37.9389,45.549,459.8926,381.0934,195.1127,23.4752,59.4956
2025-12-03,18.9491,21.7282,28.4765,38.3372,46.2684,459.3692,379.9013,193.6941,23.6951,59.8828
2025-12-04,18.6858,21.3583,28.346,38.105,45.4206,463.6984,381.2488,193.7591,23.4162,59.6792
2025-12-05,18.7938,21.5181,28.3991,38.3509,45.5978,461.6183,380.1077,192.8867,23.3078,59.1782
2025-12-08,18.9122,21.8787,28.8712,38.5357,45.6344,461.5129,381.1024,192.9696,23.5156,58.9889
